299,Noble Pride Lv 1,,When ordered to seize: reduces damage received from enemies by 30%.
29A,Noble Pride Lv 2,,When ordered to seize: reduces damage received from enemies by 40%.
29B,Noble Pride Lv 3,,When ordered to seize: reduces damage received from enemies by 50%.
29C,Master of Concealment Lv 1,,When ordered to defend: increases damage dealt to enemies by 30%.
29D,Master of Concealment Lv 2,,When ordered to defend: increases damage dealt to enemies by 40%.
29E,Master of Concealment Lv 3,,When ordered to defend: increases damage dealt to enemies by 50%.
29F,Born Fighter Lv 1,,When ordered to seize: increases damage dealt to enemies by 30%.
2A0,Born Fighter Lv 2,,When ordered to seize: increases damage dealt to enemies by 40%.
2A1,Born Fighter Lv 3,,When ordered to seize: increases damage dealt to enemies by 50%.
2A2,Outland Technique Lv 1,,When ordered to attack: increases damage dealt to enemies by 30%.
2A3,Outland Technique Lv 2,,When ordered to attack: increases damage dealt to enemies by 40%.
2A4,Outland Technique Lv 3,,When ordered to attack: increases damage dealt to enemies by 50%.
2A5,Logician Lv 1,,When ordered to defend: reduces damage received from enemies by 30%.
2A6,Logician Lv 2,,When ordered to defend: reduces damage received from enemies by 40%.
2A7,Logician Lv 3,,When ordered to defend: reduces damage received from enemies by 50%.
2A8,Reign Lv 1,,When ordered to attack: increases damage dealt to enemies by 30%.
2A9,Reign Lv 2,,When ordered to attack: increases damage dealt to enemies by 40%.
2AA,Reign Lv 3,,When ordered to attack: increases damage dealt to enemies by 50%.
2AB,Life and Limb Lv 1,,When ordered to guard: reduces damage received from enemies by 30%.
2AC,Life and Limb Lv 2,,When ordered to guard: reduces damage received from enemies by 40%.
2AD,Life and Limb Lv 3,,When ordered to guard: reduces damage received from enemies by 50%.
2AE,Eager Blade Lv 1,,When ordered to seize: increases damage dealt to enemies by 30%.
2AF,Eager Blade Lv 2,,When ordered to seize: increases damage dealt to enemies by 40%.
2B0,Eager Blade Lv 3,,When ordered to seize: increases damage dealt to enemies by 50%.
2B1,Devotion Lv 1,,When ordered to defend: reduces damage received from enemies by 30%.
2B2,Devotion Lv 2,,When ordered to defend: reduces damage received from enemies by 40%.
2B3,Devotion Lv 3,,When ordered to defend: reduces damage received from enemies by 50%.
2B4,Knight's Oath Lv 1,,When ordered to seize: reduces damage received from enemies by 30%.
2B5,Knight's Oath Lv 2,,When ordered to seize: reduces damage received from enemies by 40%.
2B6,Knight's Oath Lv 3,,When ordered to seize: reduces damage received from enemies by 50%.
2B7,Ray of Sunshine Lv 1,,When ordered to defend: increases damage dealt to enemies by 30%.
2B8,Ray of Sunshine Lv 2,,When ordered to defend: increases damage dealt to enemies by 40%.
2B9,Ray of Sunshine Lv 3,,When ordered to defend: increases damage dealt to enemies by 50%.
2BA,Valiant Bloodline Lv 1,,When ordered to attack: reduces damage received from enemies by 30%.
2BB,Valiant Bloodline Lv 2,,When ordered to attack: reduces damage received from enemies by 40%.
2BC,Valiant Bloodline Lv 3,,When ordered to attack: reduces damage received from enemies by 50%.
2BD,Sworn Lance Lv 1,,When ordered to guard: increases damage dealt to enemies by 30%.
2BE,Sworn Lance Lv 2,,When ordered to guard: increases damage dealt to enemies by 40%.
2BF,Sworn Lance Lv 3,,When ordered to guard: increases damage dealt to enemies by 50%.
2C0,Foresight Lv 1,,When ordered to defend: increases damage dealt to enemies by 30%.
2C1,Foresight Lv 2,,When ordered to defend: increases damage dealt to enemies by 40%.
2C2,Foresight Lv 3,,When ordered to defend: increases damage dealt to enemies by 50%.
2C3,Noble Duty Lv 1,,When ordered to guard: increases damage dealt to enemies by 30%.
2C4,Noble Duty Lv 2,,When ordered to guard: increases damage dealt to enemies by 40%.
2C5,Noble Duty Lv 3,,When ordered to guard: increases damage dealt to enemies by 50%.
2C6,Delicate Flower Lv 1,,When ordered to seize: increases damage dealt to enemies by 30%.
2C7,Delicate Flower Lv 2,,When ordered to seize: increases damage dealt to enemies by 40%.
2C8,Delicate Flower Lv 3,,When ordered to seize: increases damage dealt to enemies by 50%.
2C9,Unbending Spirit Lv 1,,When ordered to guard: reduces damage received from enemies by 30%.
2CA,Unbending Spirit Lv 2,,When ordered to guard: reduces damage received from enemies by 40%.
2CB,Unbending Spirit Lv 3,,When ordered to guard: reduces damage received from enemies by 50%.
2CC,Virtuoso Lv 1,,When ordered to attack: increases damage dealt to enemies by 30%.
2CD,Virtuoso Lv 2,,When ordered to attack: increases damage dealt to enemies by 40%.
2CE,Virtuoso Lv 3,,When ordered to attack: increases damage dealt to enemies by 50%.
2CF,Heart's Desire Lv 1,,When ordered to seize: reduces damage received from enemies by 30%.
2D0,Heart's Desire Lv 2,,When ordered to seize: reduces damage received from enemies by 40%.
2D1,Heart's Desire Lv 3,,When ordered to seize: reduces damage received from enemies by 50%.
2D2,Reverence Lv 1,,When ordered to defend: reduces damage received from enemies by 30%.
2D3,Reverence Lv 2,,When ordered to defend: reduces damage received from enemies by 40%.
2D4,Reverence Lv 3,,When ordered to defend: reduces damage received from enemies by 50%.
2D5,Makings of a Merc Lv 1,,When ordered to attack: reduces damage received from enemies by 30%.
2D6,Makings of a Merc Lv 2,,When ordered to attack: reduces damage received from enemies by 40%.
2D7,Makings of a Merc Lv 3,,When ordered to attack: reduces damage received from enemies by 50%.
2D8,Honorable Spirit Lv 1,,When ordered to defend: increases damage dealt to enemies by 30%.
2D9,Honorable Spirit Lv 2,,When ordered to defend: increases damage dealt to enemies by 40%.
2DA,Honorable Spirit Lv 3,,When ordered to defend: increases damage dealt to enemies by 50%.
2DB,Resolute Path Lv 1,,When ordered to seize: reduces damage received from enemies by 30%.
2DC,Resolute Path Lv 2,,When ordered to seize: reduces damage received from enemies by 40%.
2DD,Resolute Path Lv 3,,When ordered to seize: reduces damage received from enemies by 50%.
2DE,Raging Tempest Lv 1,,When ordered to seize: increases damage dealt to enemies by 30%.
2DF,Raging Tempest Lv 2,,When ordered to seize: increases damage dealt to enemies by 40%.
2E0,Raging Tempest Lv 3,,When ordered to seize: increases damage dealt to enemies by 50%.
2E1,Power of Night Lv 1,,When ordered to guard: increases damage dealt to enemies by 30%.
2E2,Power of Night Lv 2,,When ordered to guard: increases damage dealt to enemies by 40%.
2E3,Power of Night Lv 3,,When ordered to guard: increases damage dealt to enemies by 50%.
2E4,Polymath Lv 1,,When ordered to attack: reduces damage received from enemies by 30%.
2E5,Polymath Lv 2,,When ordered to attack: reduces damage received from enemies by 40%.
2E6,Polymath Lv 3,,When ordered to attack: reduces damage received from enemies by 50%.
2E7,Second-in-Command Lv 1,,When ordered to guard: reduces damage received from enemies by 30%.
2E8,Second-in-Command Lv 2,,When ordered to guard: reduces damage received from enemies by 40%.
2E9,Second-in-Command Lv 3,,When ordered to guard: reduces damage received from enemies by 50%.
2EA,Healthy Curiosity Lv 1,,When ordered to seize: reduces damage received from enemies by 30%.
2EB,Healthy Curiosity Lv 2,,When ordered to seize: reduces damage received from enemies by 40%.
2EC,Healthy Curiosity Lv 3,,When ordered to seize: reduces damage received from enemies by 50%.
2ED,Nature's Wrath Lv 1,,When ordered to seize: increases damage dealt to enemies by 30%.
2EE,Nature's Wrath Lv 2,,When ordered to seize: increases damage dealt to enemies by 40%.
2EF,Nature's Wrath Lv 3,,When ordered to seize: increases damage dealt to enemies by 50%.
2F0,Deadly Aim Lv 1,,When ordered to attack: increases damage dealt to enemies by 30%.
2F1,Deadly Aim Lv 2,,When ordered to attack: increases damage dealt to enemies by 40%.
2F2,Deadly Aim Lv 3,,When ordered to attack: increases damage dealt to enemies by 50%.
2F3,Veteran Commander Lv 1,,When ordered to seize: reduces damage received from enemies by 30%.
2F4,Veteran Commander Lv 2,,When ordered to seize: reduces damage received from enemies by 40%.
2F5,Veteran Commander Lv 3,,When ordered to seize: reduces damage received from enemies by 50%.
2F6,Merciful Auspices Lv 1,,When ordered to defend: reduces damage received from enemies by 30%.
2F7,Merciful Auspices Lv 2,,When ordered to defend: reduces damage received from enemies by 40%.
2F8,Merciful Auspices Lv 3,,When ordered to defend: reduces damage received from enemies by 50%.
2F9,Obliteration Lv 1,,When ordered to attack: increases damage dealt to enemies by 30%.
2FA,Obliteration Lv 2,,When ordered to attack: increases damage dealt to enemies by 40%.
2FB,Obliteration Lv 3,,When ordered to attack: increases damage dealt to enemies by 50%.
2FC,King's Lance Lv 1,,When ordered to guard: reduces damage received from enemies by 30%.
2FD,King's Lance Lv 2,,When ordered to guard: reduces damage received from enemies by 40%.
2FE,King's Lance Lv 3,,When ordered to guard: reduces damage received from enemies by 50%.
2FF,Perfect Memory Lv 1,,When ordered to guard: increases damage dealt to enemies by 30%.
300,Perfect Memory Lv 2,,When ordered to guard: increases damage dealt to enemies by 40%.
301,Perfect Memory Lv 3,,When ordered to guard: increases damage dealt to enemies by 50%.
302,True Champion Lv 1,,When ordered to defend: increases damage dealt to enemies by 30%.
303,True Champion Lv 2,,When ordered to defend: increases damage dealt to enemies by 40%.
304,True Champion Lv 3,,When ordered to defend: increases damage dealt to enemies by 50%.
305,Hand of Time Lv 1,,When ordered to guard: reduces damage received from enemies by 30%.
306,Hand of Time Lv 2,,When ordered to guard: reduces damage received from enemies by 40%.
307,Hand of Time Lv 3,,When ordered to guard: reduces damage received from enemies by 50%.
308,Vigilant Gaze Lv 1,,When ordered to defend: increases damage dealt to enemies by 30%.
309,Vigilant Gaze Lv 2,,When ordered to defend: increases damage dealt to enemies by 40%.
30A,Vigilant Gaze Lv 3,,When ordered to defend: increases damage dealt to enemies by 50%.
30B,Soldier's Honor Lv 1,,When ordered to defend: reduces damage received from enemies by 30%.
30C,Soldier's Honor Lv 2,,When ordered to defend: reduces damage received from enemies by 40%.
30D,Soldier's Honor Lv 3,,When ordered to defend: reduces damage received from enemies by 50%.
30E,??? (dupe),,Some weapons gain an attribute when repaired.
30F,Morale Level 1,,Increases damage to enemies by [0:NUMBER]%.
310,Morale Level 2,,Increases damage to enemies by [0:NUMBER]%.
311,Morale Level 3,,Increases damage to enemies by [0:NUMBER]%.
312,,,
313,???,,This hidden attribute can be unlocked at the blacksmith.
314,Effective vs Monsters,,Effective against monsters.
315,Effective vs Fliers,,Effective against flying units.
316,Effective vs Armored Units,,Effective against armored units.
317,Effective vs Cavalry,,Effective against cavalry units.
318,,,
319,,,
31A,,,
31B,,,
31C,,,
31D,,,
31E,Strengthened State,,Enhances the unit's attack and defense.
31F,Weakened State,,Weakens the unit's attack and defense.
320,Boost Critical Lv 2 (dupe),,Increases critical hit rate.
321,Lightning Crash,,Calculates damage using the unit's Mag stat. Strong attacks periodically trigger lightning magic.
322,Witstrike,,Calculates damage using the unit's Mag stat.
323,,,Moderately increases damage to enemies launched into the air.
324,Range+,,Extends the range of bows.
325,Holy Glow,,Restores HP at regular intervals.
326,Price of Power,,When HP is at [0:NUMBER]% or above: attacking causes the unit to sustain damage for a period of time.
327,Divine Glow,,Restores a large amount of HP at regular intervals.
328,Seiros's Favor,,Restores HP proportional to damage dealt by the unit.
329,Sacred Synchronicity,,
32A,Price of Power+,,"When HP is at [0:NUMBER]% or above: critical hit rate is greatly increased, but attacking causes the unit to sustain damage for a period of time."
32B,Relentless Barrage,,Reduces the cooldown of combat arts by [0:NUMBER]%.
32C,Subversion,,Drastically increases critical hit rate for magical attacks.
32D,Impulse,,Drastically increases the critical hit rate for combat arts.
32E,Lethal Blow,,Allows the unit to damage enemies that are guarding.
32F,Scorch,,Strong attacks periodically trigger Bolganone.
330,Overwhelm,,Greatly increases damage to enemy Stun Gauges.
331,Stagger,,Periodically produces the Stun Gauge when attacking.
332,Windbender,,Greatly extends the range of bows.
333,Unstoppable,,Restores the Warrior and Awakening Gauges when an enemy commander is defeated.
334,Twin-Crest's Darkness,,Causes attacks to hit twice.
335,Venom Edge Lv 2 (dupe),,Grants attacks a chance to poison enemies.
336,Divine Ancestry,,When equipped by [BYLETH_MF] or Sothis: causes attacks to hit twice.
337,Eye for an Eye,,Increases damage to enemies as the unit's HP decreases.
338,Resistance Breaker,,When attacking enemies equipped with tomes: reduces the enemy's Res by [0:NUMBER]% when calculating damage.
339,Brawnstrike,,Calculates damage using the unit's Str stat.
33A,Relentless Magic,,Reduces magic cooldown by [0:NUMBER]%.
33B,Radiance,,Strong attacks periodically trigger Nosferatu.
33C,Naturebender,,Calculates damage using the higher of the unit's Str or Mag stat.
33D,,,
33E,,,
33F,,,
340,,,
341,,,
342,,,
343,,,
344,,,
345,,,
346,,,
347,,,
348,,,
349,,,
34A,,,
34B,,,
34C,,,
34D,,,
34E,,,
34F,,,
350,,,
351,,,
352,Heroic Synchronicity,,
353,Divine Glow (dupe),,Restores a large amount of HP at regular intervals.
354,Immune Status (dupe),,Nullifies all status effects.
355,Sacred Synchronicity (dupe),,
356,Monster Aegis,,Halves damage from monsters.
357,Nullify Flying Effect,,Nullifies effectiveness against flying units.
358,Nullify Armored Effect,,Nullifies effectiveness against armored units.
359,Nullify Cavalry Effect,,Nullifies effectiveness against cavalry units.
35A,Boost Critical (dupe),,Increases critical hit rate.
35B,Alert Stance (dupe),,Increases the invincibility window when dodging.
35C,Renewal (dupe),,Restores a slight amount of HP at regular intervals.
35D,Expert Wizardry,,Increases the damage of Mag-based attacks.
35E,Expert Healing,,Increases the recovery amount of healing magic.
35F,Far-Reaching Magic,,Extends the range of long-distance tome attacks.
360,Nullify All Effects,,Nullifies all effective attacks.
361,Experience+,,Increases Exp gained on the battlefield.
362,Class Experience+,,Increases class Exp gained on the battlefield.
363,Counterattack,,Enemies take damage proportional to the damage they inflict.
364,Earthshrinker,,Grants cavalry mobility to any unit.
365,,,
366,Immune Status (dupe),,Nullifies all status effects.
367,,,
368,,,
369,,,
36A,,,
36B,,,
36C,,,
36D,,,
36E,,,
36F,,,
370,,,
371,,,
372,,,
373,,,
374,,,
375,,,
376,,,
377,,,
378,,,
379,,,
37A,,,
37B,,,
37C,,,
37D,Sword Prowess,,Increases damage dealt to enemies when equipped with a sword.
37E,Lance Prowess,,Increases damage dealt to enemies when equipped with a lance.
37F,Axe Prowess,,Increases damage dealt to enemies when equipped with an axe.
380,Bow Prowess,,Increases damage dealt to enemies when equipped with a bow.
381,Brawling Prowess,,Increases damage dealt to enemies when equipped with gauntlets.
382,Reason,,Increases damage dealt to enemies when equipped with a tome.
383,Faith,,Increases the recovery amount of healing magic.
384,Sword Prowess Lv 1,,When a sword is equipped: increases damage to enemies by [0:NUMBER]%.
385,Sword Prowess Lv 2,,When a sword is equipped: increases damage to enemies by [0:NUMBER]%.
386,Sword Prowess Lv 3,,When a sword is equipped: increases damage to enemies by [0:NUMBER]%.
387,,,When a sword is equipped: increases damage to enemies by [0:NUMBER]%.
388,,,When a sword is equipped: increases damage to enemies by [0:NUMBER]%.
389,Axe Prowess Lv 1,,When an axe is equipped: increases damage to enemies by [0:NUMBER]%.
38A,Axe Prowess Lv 2,,When an axe is equipped: increases damage to enemies by [0:NUMBER]%.
38B,Axe Prowess Lv 3,,When an axe is equipped: increases damage to enemies by [0:NUMBER]%.
38C,,,When an axe is equipped: increases damage to enemies by [0:NUMBER]%.
38D,,,When an axe is equipped: increases damage to enemies by [0:NUMBER]%.
38E,Lance Prowess Lv 1,,When a lance is equipped: increases damage to enemies by [0:NUMBER]%.
38F,Lance Prowess Lv 2,,When a lance is equipped: increases damage to enemies by [0:NUMBER]%.
390,Lance Prowess Lv 3,,When a lance is equipped: increases damage to enemies by [0:NUMBER]%.
391,,,When a lance is equipped: increases damage to enemies by [0:NUMBER]%.
392,,,When a lance is equipped: increases damage to enemies by [0:NUMBER]%.
393,Bow Prowess Lv 1,,When a bow is equipped: increases damage to enemies by [0:NUMBER]%.
394,Bow Prowess Lv 2,,When a bow is equipped: increases damage to enemies by [0:NUMBER]%.
395,Bow Prowess Lv 3,,When a bow is equipped: increases damage to enemies by [0:NUMBER]%.
396,,,When a bow is equipped: increases damage to enemies by [0:NUMBER]%.
397,,,When a bow is equipped: increases damage to enemies by [0:NUMBER]%.
398,Brawling Prowess Lv 1,,When gauntlets are equipped: increases damage to enemies by [0:NUMBER]%.
399,Brawling Prowess Lv 2,,When gauntlets are equipped: increases damage to enemies by [0:NUMBER]%.
39A,Brawling Prowess Lv 3,,When gauntlets are equipped: increases damage to enemies by [0:NUMBER]%.
39B,,,When gauntlets are equipped: increases damage to enemies by [0:NUMBER]%.
39C,,,When gauntlets are equipped: increases damage to enemies by [0:NUMBER]%.
39D,Reason Lv 1,,When a tome is equipped: increases damage to enemies by [0:NUMBER]%.
39E,Reason Lv 2,,When a tome is equipped: increases damage to enemies by [0:NUMBER]%.
39F,Reason Lv 3,,When a tome is equipped: increases damage to enemies by [0:NUMBER]%.
3A0,,,When a tome is equipped: increases damage to enemies by [0:NUMBER]%.
3A1,,,When a tome is equipped: increases damage to enemies by [0:NUMBER]%.
3A2,Faith Lv 1,,Increases the recovery amount of healing magic by [0:NUMBER]%.
3A3,Faith Lv 2,,Increases the recovery amount of healing magic by [0:NUMBER]%.
3A4,Faith Lv 3,,Increases the recovery amount of healing magic by [0:NUMBER]%.
3A5,,,Increases the recovery amount of healing magic by [0:NUMBER]%.
3A6,,,Increases the recovery amount of healing magic by [0:NUMBER]%.
3A7,Apex Sword,,Increases critical hit damage when equipped with a sword.
3A8,Apex Axe,,Increases critical hit damage when equipped with an axe.
3A9,Apex Lance,,Increases critical hit damage when equipped with a lance.
3AA,Apex Bow,,Increases critical hit damage when equipped with a bow.
3AB,Apex Gauntlet,,Increases critical hit damage when equipped with gauntlets.
3AC,Apex Tome,,Increases critical hit damage when equipped with a tome.
3AD,Boost Critical (dupe),,Increases critical hit rate.
3AE,Magic Attack Range+,,Extends the range of long-distance tome attacks.
3AF,Max HP +500,,Increases max HP by 500.
3B0,Max HP +1000,,Increases max HP by 1000.
3B1,Max HP +1500,,Increases max HP by 1500.
3B2,Str +2,,Increases Str by 2.
3B3,Str +5,,Increases Str by 5.
3B4,Str +10,,Increases Str by 10.
3B5,Mag +2,,Increases Mag by 2.
3B6,Mag +5,,Increases Mag by 5.
3B7,Mag +10,,Increases Mag by 10.
3B8,Def +2,,Increases Def by 2.
3B9,Def +5,,Increases Def by 5.
3BA,Def +10,,Increases Def by 10.
3BB,Res +2,,Increases Res by 2.
3BC,Res +5,,Increases Res by 5.
3BD,Res +10,,Increases Res by 10.
3BE,Dex +2,,Increases Dex by 2.
3BF,Dex +5,,Increases Dex by 5.
3C0,Dex +10,,Increases Dex by 10.
3C1,Spd +2,,Increases Spd by 2.
3C2,Spd +5,,Increases Spd by 5.
3C3,Spd +10,,Increases Spd by 10
3C4,Pomp & Circumstance,,Increases Lck and Cha by 5.
3C5,Rally Strength,,When this unit is an adjutant: increases the active unit's Str by 10.
3C6,Rally Magic,,When this unit is an adjutant: increases the active unit's Mag by 10.
3C7,Rally Speed,,When this unit is an adjutant: increases the active unit's Spd by 10.
3C8,Rally Defense,,When this unit is an adjutant: increases the active unit's Def by 10.
3C9,Rally Resistance,,When this unit is an adjutant: increases the active unit's Res by 10.
3CA,Rally Dexterity,,When this unit is an adjutant: increases the active unit's Dex by 10.
3CB,Rally Luck,,When this unit is an adjutant: increases the active unit's Lck by 10.
3CC,Rally Charm,,When this unit is an adjutant: increases the active unit's Cha by 10.
3CD,Seasoned Tactics,,Restores battalion endurance when an enemy commander is defeated.
3CE,Defensive Tactics,,Reduces damage to battalion endurance by 30%.
3CF,Offensive Tactics,,When a battalion is deployed: increases damage to enemies by 20%.
3D0,Death Blow,,Keeps the Stun Gauge visible for longer.
3D1,Fiendish Blow,,Increases the power of elemental effects.
3D2,Darting Blow,,Increases the amount that successful attacks fill the Awakening Gauge.
3D3,Stalwart Stance,,"Prevents hits from swords, lances, axes, and gauntlets from knocking back the unit mid-attack."
3D4,Serene Stance,,Prevents hits from bows and tomes from knocking back the unit mid-attack.
3D5,Defiant Str,,When HP is at 25% or below: increases Str by 20.
3D6,Defiant Mag,,When HP is at 25% or below: increases Mag by 20.
3D7,Defiant Spd,,When HP is at 25% or below: increases Spd by 20.
3D8,Defiant Def,,When HP is at 25% or below: increases Def by 20.
3D9,Defiant Res,,When HP is at 25% or below: increases Res by 20.
3DA,Defiant Crit,,When HP is at 25% or below: drastically increases damage dealt by critical rushes.
3DB,Renewal,,Restores a slight amount of HP at regular intervals.
3DC,Lifetaker,,Restores a small amount of HP when an enemy commander is defeated.
3DD,Poison Strike,,Grants attacks a chance to poison enemies.
3DE,Lethality,,Grants a (Dex × 0.25%) chance of instantly defeating non-commander units.
3DF,Pavise,,"Grants a (Dex × 0.25%) chance of nullifying damage from enemies equipped with swords, lances, axes, or gauntlets."
3E0,Aegis,,Grants a (Dex × 0.25%) chance of nullifying damage from enemies equipped with bows or tomes.
3E1,Miracle,,Allows the unit to survive a single blow that would otherwise reduce HP to zero.
3E2,Vantage,,When HP is at 50% or below: Perfect Guards restore a small amount of the Warrior and Awakening Gauges.
3E3,Desperation,,When HP is at 50% or below: strong attacks will break an enemy's guard.
3E4,Quick Riposte,,When HP is at 50% or below: forces enemies to sustain damage proportional to the damage they inflict.
3E5,Wrath,,When HP is at 50% or below: greatly increases damage dealt by critical rushes.
3E6,Special Dance,,Increases the potency of a dancer unit's class actions.
3E7,Pass (dupe),,Makes it easier to perform Perfect Guards.
3E8,Axebreaker,,Effective against enemies equipped with axes.
3E9,Swordbreaker,,Effective against enemies equipped with swords.
3EA,Lancebreaker,,Effective against enemies equipped with lances.
3EB,Gauntletbreaker,,Effective against enemies equipped with gauntlets.
3EC,Bowbreaker,,Effective against enemies equipped with bows.
3ED,Tomebreaker,,Effective against enemies equipped with tomes.
3EE,Nullify Armored Effect (dupe),,Nullifies effectiveness against armored units.
3EF,Nullify Cavalry Effect (dupe),,Nullifies effectiveness against cavalry units.
3F0,Nullify Flying Effect (dupe),,Nullifies effectiveness against flying units.
3F1,Battalion Wrath,,When battalion endurance is at 1/3 or below: greatly increases damage dealt by critical rushes.
3F2,Battalion Renewal,,When battalion endurance is at 1/3 or below: restores a large amount of HP at regular intervals.
3F3,Battalion Desperation,,When battalion endurance is at 1/3 or below: strong attacks will break an enemy's guard.
3F4,Battalion Vantage,,When battalion endurance is at 1/3 or below: Perfect Guards restore a small amount of the Warrior and Awakening Gauges.
3F5,Transmute,,Taking hits from enemies equipped with tomes increases all stats by 3 for a period of time.
3F6,Rebellious Spirit,,"While guarding, causes the unit to perform a Perfect Guard for (Dex × 0.25%) of incoming attacks."
3F7,Mercenary's Ploy,,"Increases the critical hit rate of Mercenary, Swordmaster, and Mortal Savant class actions."
3F8,Mercenary's Wisdom,,"Increases damage dealt by Mercenary, Swordmaster, and Mortal Savant class actions in proportion to Spd."
3F9,Expert Guard,,Makes it easier to perform Perfect Guards.
3FA,Provoke,,"Draws attacks, increasing the frequency that surrounding foes attack the unit."
3FB,Big Game Hunter,,Increases damage dealt to enemy commanders.
3FC,Counterstrike,,Successful Perfect Guards inflict elemental damage. The element is determined by the active unit.
3FD,Dual Onslaught,,Factors Mag into physical attacks and Str into magical attacks when calculating damage.
3FE,Counterbreak,,Successful Perfect Guards temporarily reduce all stats of surrounding foes by 10.
3FF,Goddess's Blessing,,If the unit has not sustained damage for a set period of time: grants a barrier that nullifies a single attack of any kind.
400,Counterattack (dupe),,Enemies take damage proportional to the damage they inflict.
401,Appraisal,,Improves the quality of weapons and materials dropped by fallen enemy commanders.
402,Thief's Ploy,,"Gives Thieves, Assassins, and Tricksters a rare chance to instantly defeat non-commander units with class actions."
403,Thief's Wisdom,,"Adds an element to Thief, Assassin, and Trickster class actions. The element is determined by the active unit."
404,Sneak Attack,,Attacking foes from behind greatly increases damage in proportion to the unit's Dex.
405,Despoil,,Awards gold for defeating enemies.
406,Forethought,,Restores the Awakening and Warrior Gauges when using combat arts or magic.
407,Medical Expertise,,"Increases the potency of vulneraries, concoctions, and elixirs by 50%."
408,Patience,,Hitting an enemy while they are readying an attack greatly increases damage to the Stun Gauge.
409,Burst of Valor,,Restores the Warrior Gauge with each critical hit.
40A,Burst of Resolve,,Restores the Awakening Gauge with each critical hit.
40B,Rally Deluxe,,"When this unit is an adjutant: increases the active unit's Str, Spd, and Res by 10."
40C,Charm Catalyst,,Increases the Warrior Gauge fill rate in proportion to the unit's Cha.
40D,Backbone,,Reduces the unit's chance of getting knocked back by attacks.
40E,Knight's Ploy,,Guarantees the enemy's guard will break when activating the class actions of lance-wielding cavalry with at least one bar filled.
40F,Knight's Wisdom,,Increases Warrior Gauge fill rate when using class actions of lance-wielding cavalry.
410,Vanguard's Benefit,,"When this unit is the active unit: if the adjutant would gain any experience, this unit gains it instead."
411,Cyclical Specials,,Temporarily increases the Warrior Gauge fill rate after initiating a Warrior Special.
412,Specials Master,,Defeating 30 or more enemies with a single Warrior Special temporarily increases critical hit rate.
413,Driven Spirit,,Increases the Warrior Gauge fill rate while Awakened.
414,Panache,,Defeating multiple enemies with a single Warrior Special restores the Awakening Gauge in proportion to the number of foes defeated.
415,Solitary Stand,,Increases damage dealt to enemies when no allied units are deployed nearby.
416,United Front,,Increases damage dealt to enemies in proportion to the number of allied commanders nearby.
417,Adjutant's Benefit,,"When this unit is the active unit: if this unit would gain any experience, their adjutant gains it instead."
418,Cyclical Awakening,,Temporarily increases the Awakening Gauge fill rate after an Awakening has concluded.
419,Shining Guardian,,Reduces the damage allies sustain when inside the same allied stronghold as the unit.
41A,Pegasus Knight's Ploy,,Adds an element to Pegasus Knight and Falcon Knight class actions. The element is determined by the active unit.
41B,Pegasus Knight's Wisdom,,Increases the Awakening Gauge fill rate when using Pegasus Knight and Falcon Knight class actions.
41C,Tableturner,,Extends the period of critical attack time after a Perfect Dodge.
41D,Item Expertise,,Increases the potency of recovery items by 50%.
41E,Harmonious Specials,,When this unit is the active unit or an adjutant: increases the damage of Partner Specials.
41F,Speed Catalyst,,Increases the Warrior Gauge fill rate in proportion to the unit's Spd.
420,Sol,,Restores HP proportional to the unit's Lck each time an enemy commander is defeated.
421,Muster,,Temporarily increases all stats by 10 after a successful Perfect Dodge.
422,Spirited Seize,,Slightly restores the Warrior Gauge upon seizing a stronghold.
423,Armored Infantry's Ploy,,Improves physical damage reduction inside areas created by Armor Knight and Fortress Knight class actions.
424,Armored Infantry's Wisdom,,Nullifies status effects inside areas created by Armor Knight and Fortress Knight class actions.
425,Anchor,,Sometimes automatically guards against enemy attacks that would otherwise knock the unit back.
426,Smite,,"When using cavalry or armored classes, dashing through enemies inflicts damage."
427,Armored Cavalry's Ploy,,Increases the attack range of Great Knight class actions.
428,Armored Cavalry's Wisdom,,Increases damage dealt by Great Knight class actions in proportion to Def.
429,Knucklebreaker,,Taking a hit while guarding causes the enemy to incur damage proportional to the unit's Def. The enemy's Str is also temporarily reduced by 10.
42A,Luna,,"When attacking, causes enemies to incur a reduction in Def proportional to the unit's Lck."
42B,Wild Abandon,,"Greatly increases damage dealt to enemies, but also greatly increases damage received from them."
42C,Warrior's Ploy,,"When using Brigand and Warrior class actions, temporarily reduces enemy Def in proportion to the number of bars filled."
42D,Warrior's Wisdom,,"Gives Brigand and Warrior class actions a chance to produce the Stun Gauge. The more bars in the Class Gauge, the better the chance."
42E,Heavy Hitter,,Gives strong attacks a low chance to produce the Stun Gauge.
42F,Wyvern Rider's Ploy,,Guarantees an enemy's guard will break when activating the class actions of axe-wielding fliers with at least one bar filled.
430,Wyvern Rider's Wisdom,,Increases damage to enemy Stun Gauges when using the class actions of axe-wielding fliers.
431,Undaunted,,"Greatly increases damage dealt to enemies, but prevents the unit from guarding."
432,Howl,,Makes it easier to knock back enemy commanders.
433,Safeguard,,When this unit is the active unit: restores HP to the adjutant periodically.
434,Archer's Ploy,,"Increases the critical hit rate of Archer, Sniper, and Bow Knight class actions."
435,Archer's Wisdom,,"Increases damage dealt by Archer, Sniper, and Bow Knight class actions in proportion to Dex."
